Row_ID,Ship_Mode,Shipping_Cost,Order_Priority
28052,"Standard Class",22.25,High
28053,"Same Day",33.66,High
28054,"Same Day",10.28,High
28055,"Standard Class",25.73,High
28056,"Standard Class",216.07,High
28057,"Standard Class",72.22,High
28058,"Standard Class",213.93,High
28059,"Standard Class",5.75,High
28060,"Standard Class",11.67,Medium
28061,"Standard Class",6.36,Medium
28062,"Standard Class",72.55,Medium
28063,"Second Class",15.07,Medium
28064,"Second Class",21.72,Medium
28065,"First Class",34.99,High
28066,"Standard Class",1.99,Medium
28067,"Second Class",13.37,High
28068,"First Class",150.25,Medium
28069,"First Class",0.85,Medium
28070,"First Class",1.72,Medium
28071,"Second Class",8.54,High
28072,"Second Class",1.62,High
28073,"Second Class",1.58,High
28074,"Standard Class",19.98,Medium
28075,"Standard Class",13.23,Medium
28076,"Same Day",290.69,High
28077,"Standard Class",1.31,Medium
28078,"Standard Class",20.51,Medium
28079,"Standard Class",6.20,Medium
28080,"Standard Class",13.50,High
28081,"Second Class",104.76,High
28082,"Second Class",3.07,High
28083,"Second Class",7.43,High
28084,"Second Class",17.47,High
28085,"Standard Class",1.66,Medium
28086,"Standard Class",8.40,Medium
28087,"Standard Class",6.54,Medium
28088,"Standard Class",86.35,Medium
28089,"Standard Class",9.16,Medium
28090,"Standard Class",0.94,Medium
28091,"Standard Class",17.97,Medium
28092,"Standard Class",4.07,Medium
28093,"Standard Class",17.14,Medium
28094,"Standard Class",11.54,Medium
28095,"Standard Class",4.49,Medium
28096,"Standard Class",20.40,Medium
28097,"Standard Class",25.49,Medium
28098,"Standard Class",0.76,Medium
28099,"Standard Class",1.46,Medium
28100,"Second Class",44.30,Medium
28101,"Second Class",149.40,Medium
28102,"Standard Class",8.94,Medium
28103,"Standard Class",12.23,Medium
28104,"Standard Class",2.04,Medium
28105,"Standard Class",4.81,High
28106,"Standard Class",7.01,High
28107,"Standard Class",1.03,High
28108,"Second Class",359.09,Medium
28109,"Second Class",3.19,Medium
28110,"Second Class",393.58,High
28111,"Standard Class",19.84,Medium
28112,"Standard Class",1.47,Medium
28113,"Standard Class",11.88,Medium
28114,"Standard Class",9.36,Medium
28115,"Standard Class",94.52,Medium
28116,"Standard Class",24.66,Medium
28117,"Standard Class",106.27,Medium
28118,"Standard Class",3.48,Medium
28119,"Standard Class",92.43,Medium
28120,"Second Class",2.09,Medium
28121,"Second Class",7.40,Medium
28122,"Standard Class",73.63,Medium
28123,"Standard Class",5.54,Medium
28124,"Standard Class",200.70,High
28125,"Standard Class",47.92,Medium
28126,"Standard Class",30.88,Medium
28127,"Standard Class",6.07,Medium
28128,"First Class",358.51,Medium
28129,"Same Day",0.40,Medium
28130,"Same Day",9.49,Medium
28131,"Standard Class",20.67,Medium
28132,"Standard Class",18.11,Medium
28133,"Standard Class",7.91,Medium
28134,"Standard Class",7.45,Medium
28135,"Standard Class",3.30,Medium
28136,"Standard Class",2.99,Medium
28137,"Standard Class",3.55,Medium
28138,"Standard Class",18.23,Medium
28139,"Second Class",35.98,Critical
28140,"Standard Class",1.66,Medium
28141,"Standard Class",0.59,Medium
28142,"Standard Class",14.04,Medium
28143,"Standard Class",14.15,Medium
28144,"Second Class",3.28,High
28145,"Standard Class",14.77,High
28146,"Standard Class",2.17,High
28147,"Standard Class",2.99,High
28148,"Standard Class",15.87,High
28149,"Standard Class",8.29,High
28150,"Standard Class",154.56,High
28151,"Second Class",153.99,Medium
28152,"Second Class",5.31,Medium
28153,"Standard Class",7.21,Medium
28154,"First Class",16.46,High
28155,"Standard Class",33.69,High
28156,"Standard Class",71.70,High
28157,"First Class",113.45,Critical
28158,"Second Class",160.28,High
28159,"Second Class",25.94,Medium
28160,"Standard Class",4.13,High
28161,"Standard Class",61.60,High
28162,"First Class",5.12,Medium
28163,"First Class",88.99,Medium
28164,"Standard Class",50.87,Medium
28165,"First Class",22.94,High
28166,"Same Day",14.96,High
28167,"Standard Class",17.53,Medium
28168,"Second Class",34.03,High
28169,"Standard Class",36.89,Medium
28170,"Standard Class",81.27,Medium
28171,"Standard Class",2.78,Medium
28172,"Standard Class",1.35,Medium
28173,"Second Class",238.90,High
28174,"Standard Class",7.09,Medium
28175,"Standard Class",40.16,Medium
28176,"Standard Class",2.64,Medium
28177,"Standard Class",3.86,Medium
28178,"Standard Class",0.23,Medium
28179,"Standard Class",49.62,Medium
28180,"Standard Class",13.21,Medium
28181,"Standard Class",9.10,Medium
28182,"Standard Class",2.08,Medium
28183,"Standard Class",18.95,Medium
28184,"First Class",87.00,High
28185,"Second Class",9.03,High
28186,"Standard Class",2.22,Medium
28187,"Standard Class",6.71,High
28188,"Standard Class",3.95,High
28189,"First Class",107.70,High
28190,"First Class",13.19,High
28191,"First Class",28.51,High
28192,"Standard Class",128.26,Low
28193,"Standard Class",5.00,Low
28194,"Standard Class",10.96,Low
28195,"Second Class",33.22,Critical
28196,"Second Class",10.22,Critical
28197,"First Class",11.59,High
28198,"First Class",406.53,High
28199,"Standard Class",10.93,Medium
28200,"Standard Class",20.16,Medium
28201,"Standard Class",5.99,Medium
28202,"First Class",140.72,High
28203,"First Class",24.42,High
28204,"Standard Class",2.31,Medium
28205,"Standard Class",119.73,Medium
28206,"Standard Class",14.69,Medium
28207,"Standard Class",2.45,High
28208,"Standard Class",4.75,High
28209,"Standard Class",24.85,High
28210,"Standard Class",22.72,High
28211,"Standard Class",7.49,High
28212,"Standard Class",5.17,Medium
28213,"Standard Class",256.64,Medium
28214,"Standard Class",19.06,Medium
28215,"Second Class",86.38,Medium
28216,"Second Class",14.39,Medium
28217,"Second Class",17.07,Medium
28218,"Second Class",8.22,Medium
28219,"Second Class",7.11,Medium
28220,"Second Class",22.78,Medium
28221,"Second Class",129.83,Critical
28222,"Same Day",4.27,Critical
28223,"Same Day",65.33,Critical
28224,"Same Day",63.29,Critical
28225,"Same Day",187.48,Critical
28226,"Same Day",348.48,Critical
28227,"Standard Class",100.79,High
28228,"Standard Class",34.69,Medium
28229,"Standard Class",6.10,Medium
28230,"Standard Class",2.04,Medium
28231,"Second Class",54.49,High
28232,"Second Class",20.91,High
28233,"Second Class",6.92,High
28234,"Second Class",1.52,High
28235,"Standard Class",9.87,Medium
28236,"Standard Class",5.34,Medium
28237,"Standard Class",19.91,Medium
28238,"Standard Class",23.27,Medium
28239,"Standard Class",5.11,Medium
28240,"Standard Class",7.43,Medium
28241,"Standard Class",7.11,Medium
28242,"Standard Class",187.19,Medium
28243,"Standard Class",22.55,Medium
28244,"Standard Class",22.18,Medium
28245,"Standard Class",7.25,Medium
28246,"First Class",53.18,High
28247,"Standard Class",5.89,Medium
28248,"Standard Class",3.83,Medium
28249,"Same Day",300.50,High
28250,"Same Day",48.71,High
28251,"Same Day",6.82,High
28252,"Second Class",32.42,Critical
28253,"Second Class",16.01,Critical
28254,"Second Class",135.18,Critical
28255,"Standard Class",63.15,Medium
28256,"Standard Class",28.18,Medium
28257,"Same Day",63.94,Medium
28258,"First Class",112.06,Critical
28259,"First Class",225.00,Critical
28260,"Standard Class",14.51,Medium
28261,"First Class",6.64,Medium
28262,"First Class",104.60,Medium
28263,"First Class",1.02,High
28264,"First Class",72.11,High
28265,"Standard Class",58.04,High
28266,"Second Class",9.46,High
28267,"Second Class",0.87,Medium
28268,"Second Class",55.59,Medium
28269,"Second Class",19.53,Medium
28270,"Second Class",2.24,Medium
28271,"First Class",111.78,Medium
28272,"First Class",6.02,Medium
28273,"First Class",23.53,Medium
28274,"First Class",10.32,Medium
28275,"First Class",14.34,Medium
28276,"First Class",36.24,Critical
28277,"Standard Class",2.47,Medium
28278,"Same Day",29.34,High
28279,"Standard Class",1.05,Medium
28280,"Standard Class",48.00,Medium
28281,"Standard Class",0.76,Medium
28282,"Standard Class",53.01,Medium
28283,"Standard Class",6.10,Medium
28284,"Standard Class",4.54,Medium
28285,"Standard Class",8.97,Medium
28286,"Standard Class",12.62,Medium
28287,"Standard Class",5.88,High
28288,"Standard Class",8.66,High
28289,"Standard Class",7.27,High
28290,"Standard Class",1.45,Medium
28291,"Second Class",3.81,Critical
28292,"Second Class",7.99,Critical
28293,"First Class",128.13,High
28294,"First Class",11.08,Medium
28295,"Standard Class",1.29,Medium
28296,"Standard Class",2.04,Medium
28297,"First Class",13.36,Medium
28298,"First Class",26.44,Medium
28299,"First Class",31.84,Medium
28300,"First Class",13.03,Medium
28301,"First Class",4.85,Medium
28302,"First Class",18.83,Medium
28303,"First Class",1.93,Medium
28304,"First Class",32.96,Medium
28305,"Second Class",4.60,High
28306,"Second Class",16.09,High
28307,"Standard Class",44.88,Medium
28308,"Standard Class",8.69,Medium
28309,"Standard Class",26.27,Medium
28310,"Standard Class",34.23,Medium
28311,"Standard Class",18.42,Medium
28312,"Second Class",3.71,High
28313,"Second Class",19.01,High
28314,"Second Class",4.67,High
28315,"Second Class",37.76,High
28316,"Second Class",6.87,High
28317,"First Class",11.10,High
28318,"First Class",11.68,High
28319,"Standard Class",2.32,High
28320,"Standard Class",8.63,High
28321,"Standard Class",0.75,Medium
28322,"Standard Class",8.57,Medium
28323,"Standard Class",8.32,Medium
28324,"Standard Class",2.50,Medium
28325,"Second Class",16.01,High
28326,"Second Class",60.82,High
28327,"Standard Class",18.11,Medium
28328,"Standard Class",4.19,Medium
28329,"Standard Class",193.81,Medium
28330,"Standard Class",50.59,Medium
28331,"Standard Class",48.66,Medium
28332,"Standard Class",52.63,Medium
28333,"Standard Class",5.33,Medium
28334,"Standard Class",10.79,Medium
28335,"Standard Class",2.34,High
28336,"Standard Class",8.67,High
28337,"Standard Class",36.56,High
28338,"Standard Class",62.56,Medium
28339,"Standard Class",12.65,Medium
28340,"Standard Class",4.56,Medium
28341,"Standard Class",1.64,Medium
28342,"Standard Class",27.42,Medium
28343,"Standard Class",5.79,Medium
28344,"Standard Class",7.05,Medium
28345,"Standard Class",4.30,Medium
28346,"Standard Class",12.32,Medium
28347,"Standard Class",20.15,Medium
28348,"Standard Class",7.40,High
28349,"Standard Class",69.17,High
28350,"Standard Class",4.53,Low
28351,"Standard Class",4.26,Low
28352,"Standard Class",31.42,Low
28353,"First Class",2.88,High
28354,"First Class",21.66,High
28355,"Standard Class",8.61,High
28356,"Standard Class",4.93,Medium
28357,"Second Class",6.31,High
28358,"Standard Class",1.31,Medium
28359,"Standard Class",50.73,Medium
28360,"Second Class",69.81,Medium
28361,"Second Class",58.03,Medium
28362,"Standard Class",19.47,Medium
28363,"Standard Class",112.49,Medium
28364,"Standard Class",82.58,Medium
28365,"Standard Class",17.49,Medium
28366,"Standard Class",13.92,Medium
28367,"Standard Class",120.33,Medium
28368,"Standard Class",37.98,Medium
28369,"Standard Class",7.71,Medium
28370,"Standard Class",6.97,High
28371,"Second Class",22.82,Critical
28372,"Second Class",3.91,Critical
28373,"Second Class",25.14,Critical
28374,"Second Class",62.81,Critical
28375,"Standard Class",37.28,Medium
28376,"Second Class",14.39,Medium
28377,"Second Class",4.07,High
28378,"Second Class",5.87,High
28379,"Same Day",0.72,Medium
28380,"Standard Class",7.27,High
28381,"First Class",72.37,Critical
28382,"First Class",106.35,Critical
28383,"Same Day",58.27,Critical
28384,"Standard Class",39.84,Medium
28385,"Standard Class",111.87,High
28386,"Standard Class",11.45,Medium
28387,"Standard Class",5.37,Medium
28388,"Standard Class",11.37,Medium
28389,"Standard Class",3.40,Medium
28390,"Standard Class",4.27,Medium
28391,"Standard Class",59.03,Medium
28392,"Standard Class",18.84,Medium
28393,"Standard Class",11.63,Medium
28394,"Standard Class",4.80,Medium
28395,"Standard Class",4.82,Medium
28396,"Standard Class",3.78,Medium
28397,"Standard Class",12.83,Medium
28398,"Standard Class",13.62,Medium
28399,"Standard Class",1.17,Medium
28400,"Standard Class",7.10,Medium
28401,"Standard Class",0.43,Medium
28402,"Standard Class",22.89,Medium
28403,"Standard Class",4.87,Medium
28404,"Second Class",2.80,Medium
28405,"Second Class",4.66,Medium
28406,"Second Class",4.59,Medium
28407,"Standard Class",43.17,Medium
28408,"Standard Class",3.54,Medium
28409,"Standard Class",1.05,Medium
28410,"Second Class",101.88,High
28411,"Second Class",3.55,Medium
28412,"Standard Class",1.80,Medium
28413,"Standard Class",26.24,High
28414,"Standard Class",40.77,Medium
28415,"Standard Class",6.82,Medium
28416,"Second Class",8.98,High
28417,"Standard Class",28.01,Medium
28418,"Standard Class",16.71,High
28419,"Standard Class",50.01,High
28420,"Standard Class",3.42,High
28421,"Standard Class",46.25,High
28422,"Standard Class",2.90,High
28423,"Standard Class",27.80,High
28424,"Second Class",15.32,Medium
28425,"Second Class",6.06,Medium
28426,"Second Class",22.71,Critical
28427,"Second Class",12.69,Medium
28428,"Standard Class",5.04,Medium
28429,"Standard Class",29.38,Medium
28430,"Standard Class",2.73,Medium
28431,"Standard Class",44.16,Medium
28432,"Standard Class",0.70,Medium
28433,"Standard Class",39.73,Medium
28434,"Standard Class",9.69,Medium
28435,"Standard Class",11.55,Medium
28436,"Standard Class",2.24,Medium
28437,"First Class",1.05,High
28438,"First Class",12.47,High
28439,"Standard Class",2.85,High
28440,"Standard Class",56.33,Medium
28441,"Standard Class",11.20,Medium
28442,"Standard Class",3.29,Medium
28443,"Second Class",19.16,Medium
28444,"Second Class",1.44,Medium
28445,"Standard Class",3.37,Medium
28446,"Standard Class",10.26,Medium
28447,"Standard Class",17.23,Medium
28448,"Standard Class",21.30,Medium
28449,"Standard Class",17.88,Medium
28450,"Standard Class",15.49,Medium
28451,"Standard Class",1.04,Medium
28452,"Standard Class",22.79,Medium
28453,"First Class",8.95,Medium
28454,"First Class",25.28,Medium
28455,"Standard Class",49.90,Medium
28456,"Standard Class",8.99,Medium
28457,"Standard Class",30.59,Medium
28458,"Standard Class",3.60,Medium
28459,"Standard Class",24.51,Medium
28460,"Standard Class",58.09,Medium
28461,"Standard Class",0.78,Medium
28462,"Standard Class",0.80,Medium
28463,"Standard Class",6.11,High
28464,"Standard Class",9.43,High
28465,"Standard Class",29.21,High
28466,"Standard Class",14.74,High
28467,"Second Class",97.73,Medium
28468,"Second Class",1.79,Medium
28469,"Second Class",1.77,Medium
28470,"Second Class",42.58,Medium
28471,"Standard Class",8.71,Medium
28472,"Standard Class",7.26,Medium
28473,"Standard Class",26.20,Medium
28474,"Standard Class",61.10,Medium
28475,"Standard Class",10.80,Medium
28476,"Second Class",1.67,Medium
28477,"Second Class",10.78,Medium
28478,"Second Class",79.41,High
28479,"Second Class",4.90,High
28480,"Second Class",11.67,High
28481,"Second Class",13.60,High
28482,"Standard Class",5.07,Medium
28483,"Standard Class",35.24,Medium
28484,"Standard Class",1.68,High
28485,"Standard Class",2.15,High
28486,"Standard Class",7.92,High
28487,"Standard Class",21.83,High
28488,"Standard Class",4.01,Low
28489,"Standard Class",1.11,Low
28490,"Standard Class",1.65,Low
28491,"Standard Class",3.73,Medium
28492,"Standard Class",43.96,Medium
28493,"Second Class",73.08,High
28494,"Second Class",35.24,High
28495,"Standard Class",3.11,Medium
28496,"Standard Class",64.99,Medium
28497,"Standard Class",16.06,Medium
28498,"Standard Class",37.49,Medium
28499,"Standard Class",21.42,Medium
28500,"Standard Class",95.67,Low
28501,"Standard Class",6.75,Low
28502,"Second Class",7.81,Medium
28503,"Standard Class",9.94,Medium
28504,"Standard Class",0.88,Medium
28505,"Standard Class",0.54,Medium
28506,"Standard Class",1.02,Medium
28507,"Standard Class",53.41,Medium
28508,"Standard Class",1.18,Medium
28509,"Standard Class",14.87,Medium
28510,"Standard Class",3.19,Medium
28511,"Same Day",65.04,Medium
28512,"Same Day",10.77,Medium
28513,"Same Day",113.45,High
28514,"Second Class",26.29,Critical
28515,"Second Class",259.57,Critical
28516,"Standard Class",228.89,Low
28517,"Standard Class",57.96,Low
28518,"Standard Class",12.32,Low
28519,"Standard Class",5.32,Low
28520,"Standard Class",6.64,Low
28521,"Standard Class",4.60,Medium
28522,"Standard Class",60.15,Low
28523,"Standard Class",16.78,Low
28524,"Standard Class",8.09,Medium
28525,"Standard Class",6.72,Medium
28526,"Standard Class",1.55,Medium
28527,"Standard Class",25.30,Medium
28528,"First Class",3.68,Medium
28529,"First Class",76.05,Critical
28530,"Standard Class",6.75,High
28531,"Standard Class",4.18,Medium
28532,"Standard Class",13.35,Medium
28533,"First Class",7.25,High
28534,"First Class",8.40,High
28535,"Standard Class",8.13,Medium
28536,"Second Class",4.34,High
28537,"Standard Class",209.29,Medium
28538,"Standard Class",17.05,Medium
28539,"Standard Class",6.81,Medium
28540,"Standard Class",51.54,Medium
28541,"Standard Class",8.92,Medium
28542,"Standard Class",24.92,Medium
28543,"Standard Class",10.62,Medium
28544,"Standard Class",3.57,Medium
28545,"Standard Class",18.74,Medium
28546,"Second Class",6.55,Medium
28547,"Second Class",5.50,Medium
28548,"Standard Class",1.22,Low
28549,"Standard Class",116.79,Low
