Row_ID,Order_ID,Sales,Profit,Discount
28182,ID-2011-64837,45,-0.89,0.45
28183,ID-2011-64837,280,-147.44,0.45
28184,IN-2011-19652,639,19.05,0.00
28185,IN-2014-16439,70,27.90,0.00
28186,IN-2014-58236,30,10.05,0.10
28187,IN-2014-12512,60,23.30,0.10
28188,IN-2014-12512,36,0.00,0.10
28189,IN-2011-35920,384,110.91,0.10
28190,IN-2011-35920,67,8.89,0.10
28191,IN-2011-35920,267,-26.74,0.10
28192,IN-2011-71242,1250,444.30,0.10
28193,IN-2011-71242,67,20.75,0.10
28194,IN-2011-71242,69,23.63,0.10
28195,IN-2013-77010,231,71.80,0.10
28196,IN-2013-77010,35,3.48,0.10
28197,IN-2014-61393,47,11.64,0.00
28198,IN-2014-61393,2273,977.22,0.00
28199,IN-2014-17769,169,33.84,0.00
28200,IN-2011-33351,278,133.44,0.00
28201,IN-2011-33351,67,7.92,0.00
28202,IN-2013-22956,565,129.90,0.00
28203,IN-2013-22956,108,20.46,0.00
28204,IN-2014-73447,32,11.97,0.00
28205,IN-2014-73447,2545,1068.84,0.00
28206,IN-2012-27072,165,65.88,0.00
28207,IN-2012-42990,19,3.99,0.10
28208,IN-2012-42990,62,2.00,0.10
28209,IN-2013-50130,137,12.24,0.00
28210,IN-2013-50130,107,23.40,0.00
28211,IN-2013-50130,60,2.85,0.00
28212,IN-2013-11518,59,26.10,0.00
28213,IN-2013-50214,2889,173.25,0.00
28214,IN-2013-50214,257,69.12,0.00
28215,IN-2011-31020,729,234.65,0.10
28216,IN-2011-31020,154,17.12,0.10
28217,IN-2011-31020,269,35.80,0.10
28218,IN-2011-31020,96,20.15,0.10
28219,IN-2011-31020,85,10.31,0.10
28220,IN-2011-31020,166,-7.44,0.10
28221,IN-2014-26071,1031,133.98,0.00
28222,IN-2013-42535,12,2.67,0.00
28223,IN-2013-42535,257,25.62,0.00
28224,IN-2013-42535,255,73.92,0.00
28225,IN-2013-42535,817,114.24,0.00
28226,IN-2013-42535,960,460.62,0.00
28227,IN-2014-31671,850,203.85,0.00
28228,IN-2014-25980,401,35.60,0.10
28229,ID-2013-16180,52,5.73,0.10
28230,ID-2013-16180,40,-4.07,0.10
28231,ID-2014-74119,396,-110.90,0.25
28232,ID-2014-74119,139,14.49,0.15
28233,ID-2014-74119,36,1.42,0.25
28234,ID-2014-74119,8,0.11,0.45
28235,ID-2012-34884,120,-1.34,0.10
28236,ID-2012-34884,67,10.41,0.10
28237,ID-2012-34884,249,71.96,0.10
28238,ID-2012-34884,368,126.76,0.10
28239,ID-2012-34884,68,4.50,0.10
28240,ID-2012-34884,154,17.12,0.10
28241,ID-2012-34884,81,4.46,0.10
28242,ID-2012-34884,5760,-0.34,0.10
28243,IN-2012-27597,235,82.20,0.00
28244,IN-2012-27597,333,132.84,0.00
28245,IN-2012-27597,142,32.58,0.00
28246,IN-2012-74903,560,24.85,0.10
28247,ID-2014-58264,62,-0.75,0.17
28248,IN-2014-71004,52,19.68,0.15
28249,IN-2013-42864,1799,86.64,0.17
28250,IN-2013-42864,345,99.66,0.17
28251,IN-2013-42864,52,-17.97,0.47
28252,IN-2012-59391,113,18.00,0.00
28253,IN-2012-59391,106,30.78,0.00
28254,IN-2012-59391,448,8.91,0.00
28255,IN-2013-51621,670,214.32,0.00
28256,IN-2013-51621,341,13.62,0.00
28257,IN-2012-54491,269,78.06,0.00
28258,IN-2013-65677,395,169.92,0.00
28259,IN-2013-65677,925,397.53,0.00
28260,IN-2014-59762,155,58.47,0.10
28261,IN-2011-52300,37,8.91,0.00
28262,IN-2011-52300,1049,262.08,0.00
28263,IN-2011-38111,15,0.32,0.10
28264,IN-2011-38111,880,68.26,0.10
28265,IN-2013-32917,417,45.90,0.00
28266,IN-2014-78158,81,29.50,0.10
28267,IN-2013-10748,13,2.70,0.17
28268,IN-2013-10748,525,-258.63,0.37
28269,IN-2013-10748,596,35.68,0.17
28270,IN-2013-10748,19,-0.92,0.17
28271,IN-2014-51222,1381,55.17,0.00
28272,IN-2014-51222,98,5.85,0.00
28273,IN-2014-51222,151,9.00,0.00
28274,ID-2014-67819,170,-44.18,0.27
28275,ID-2014-67819,78,-35.52,0.47
28276,IN-2011-38895,220,59.34,0.00
28277,IN-2012-27590,43,2.97,0.00
28278,IN-2013-70430,331,54.33,0.27
28279,IN-2013-29683,13,0.63,0.00
28280,IN-2013-29683,831,74.70,0.00
28281,IN-2013-29683,18,2.19,0.00
28282,IN-2013-29683,613,55.05,0.00
28283,IN-2014-62800,104,1.21,0.17
28284,IN-2014-62800,44,-31.92,0.47
28285,IN-2014-62800,122,48.39,0.17
28286,IN-2014-68309,435,182.49,0.00
28287,IN-2012-28857,62,15.30,0.00
28288,IN-2012-28857,98,34.32,0.00
28289,IN-2012-28857,60,6.54,0.00
28290,ID-2013-33197,28,-2.18,0.47
28291,IN-2011-60826,28,13.98,0.00
28292,IN-2011-60826,55,17.07,0.00
28293,ID-2011-41443,878,-127.08,0.17
28294,IN-2012-66090,108,43.32,0.00
28295,IN-2011-31013,14,3.98,0.10
28296,IN-2011-19953,17,7.32,0.00
28297,IN-2011-12806,160,28.68,0.00
28298,IN-2011-12806,239,35.85,0.00
28299,IN-2011-12806,195,33.15,0.00
28300,IN-2011-12806,80,5.58,0.00
28301,IN-2011-12806,85,16.11,0.00
28302,IN-2011-12806,99,21.72,0.00
28303,IN-2011-12806,11,5.49,0.00
28304,IN-2011-12806,211,41.91,0.00
28305,ID-2014-62744,56,-33.69,0.45
28306,ID-2014-62744,169,35.96,0.25
28307,IN-2014-30516,522,114.75,0.00
28308,IN-2014-30516,222,102.00,0.00
28309,IN-2014-13751,725,208.51,0.27
28310,IN-2014-13751,821,-592.15,0.57
28311,IN-2014-13751,419,90.81,0.17
28312,IN-2012-60287,23,9.30,0.00
28313,IN-2012-60287,127,35.52,0.00
28314,IN-2012-60287,63,18.27,0.00
28315,IN-2012-60287,270,78.24,0.00
28316,IN-2012-60287,36,15.24,0.00
28317,IN-2012-71340,39,12.42,0.00
28318,IN-2012-71340,69,16.62,0.00
28319,IN-2011-71501,25,5.49,0.00
28320,IN-2011-71501,67,4.65,0.00
28321,IN-2011-74427,15,1.98,0.10
28322,IN-2011-74427,154,63.12,0.10
28323,IN-2012-32105,100,50.19,0.00
28324,IN-2012-32105,38,17.64,0.00
28325,IN-2011-65985,167,73.44,0.00
28326,IN-2011-65985,363,166.74,0.00
28327,IN-2014-76422,207,31.81,0.35
28328,IN-2014-59727,50,13.37,0.10
28329,IN-2013-27247,3408,613.17,0.00
28330,IN-2013-27247,771,7.56,0.00
28331,IN-2013-27247,655,183.45,0.00
28332,IN-2013-18707,498,94.56,0.00
28333,IN-2013-18707,58,15.00,0.00
28334,IN-2013-18707,158,12.60,0.00
28335,IN-2014-40932,33,4.26,0.00
28336,IN-2014-40932,99,27.72,0.00
28337,IN-2014-40932,247,56.85,0.00
28338,IN-2011-44761,966,51.79,0.07
28339,IN-2011-44761,171,64.01,0.17
28340,IN-2011-44761,58,-36.48,0.47
28341,IN-2011-44761,22,-14.15,0.47
28342,IN-2011-44761,423,132.34,0.17
28343,IN-2011-44761,83,-18.14,0.27
28344,IN-2014-31622,271,0.00,0.00
28345,IN-2014-31622,54,15.72,0.00
28346,IN-2014-31622,500,245.16,0.00
28347,IN-2014-31622,302,3.00,0.00
28348,ID-2012-58761,50,-26.23,0.47
28349,ID-2012-58761,351,-50.83,0.17
28350,ID-2012-70752,42,-3.97,0.47
28351,ID-2012-70752,69,-4.33,0.17
28352,ID-2012-70752,400,37.94,0.37
28353,IN-2014-77920,50,9.60,0.17
28354,IN-2014-77920,89,-71.94,0.47
28355,IN-2011-56766,51,13.52,0.10
28356,IN-2014-66020,82,24.39,0.10
28357,IN-2011-50564,46,11.61,0.00
28358,IN-2013-62527,23,6.90,0.10
28359,IN-2013-62527,479,149.00,0.10
28360,IN-2014-73594,521,26.01,0.00
28361,IN-2014-73594,1036,455.76,0.00
28362,ID-2013-74007,634,-49.47,0.10
28363,ID-2013-74007,3233,-277.16,0.30
28364,IN-2011-39175,962,163.38,0.00
28365,IN-2012-26099,272,100.68,0.00
28366,IN-2012-26099,196,88.11,0.00
28367,IN-2012-26099,1500,494.85,0.00
28368,IN-2012-26099,418,79.38,0.00
28369,IN-2014-65299,99,2.88,0.00
28370,IN-2011-15557,57,6.51,0.40
28371,IN-2011-30894,61,4.38,0.17
28372,IN-2011-30894,14,-2.73,0.47
28373,IN-2011-30894,71,22.48,0.27
28374,IN-2011-30894,484,-152.45,0.27
28375,ID-2011-54449,467,-39.37,0.17
28376,IN-2011-29592,110,29.67,0.00
28377,IN-2014-45769,52,19.49,0.10
28378,IN-2014-45769,30,-0.47,0.10
28379,IN-2012-28668,7,0.57,0.00
28380,IN-2011-15991,59,10.05,0.00
28381,IN-2014-77689,206,30.84,0.00
28382,IN-2014-77689,240,88.80,0.00
28383,IN-2011-70185,196,68.40,0.00
28384,ID-2011-17174,508,-78.15,0.35
28385,ID-2013-38748,771,-447.15,0.50
28386,ID-2012-32532,242,-106.26,0.50
28387,IN-2013-18483,50,1.44,0.00
28388,IN-2013-18483,174,3.42,0.00
28389,IN-2013-59132,77,9.18,0.00
28390,IN-2011-10552,59,27.75,0.00
28391,IN-2014-10020,642,179.70,0.00
28392,IN-2014-10020,228,56.70,0.00
28393,IN-2013-56031,154,17.12,0.10
28394,IN-2013-56031,50,18.77,0.10
28395,IN-2013-56031,122,16.30,0.10
28396,ID-2013-60483,80,-15.36,0.17
28397,ID-2013-60483,132,38.08,0.17
28398,ID-2013-65369,213,-18.03,0.17
28399,ID-2013-65369,30,-11.90,0.47
28400,IN-2014-23432,239,89.37,0.17
28401,IN-2014-23432,17,-2.46,0.17
28402,IN-2014-23432,753,-131.60,0.37
28403,ID-2013-26491,80,-3.62,0.10
28404,IN-2013-33883,44,17.48,0.17
28405,IN-2013-33883,43,13.00,0.27
28406,IN-2013-33883,78,4.44,0.47
28407,IN-2014-72348,845,295.74,0.00
28408,IN-2014-72348,67,28.71,0.00
28409,IN-2014-72348,20,1.02,0.00
28410,IN-2014-49206,457,65.93,0.17
28411,IN-2011-35486,51,7.94,0.10
28412,IN-2014-54281,89,38.31,0.10
28413,IN-2011-28346,227,21.82,0.17
28414,ID-2013-75869,532,-53.25,0.10
28415,ID-2013-75869,138,58.34,0.10
28416,ID-2012-54596,63,-36.43,0.45
28417,IN-2014-69100,378,75.63,0.25
28418,IN-2014-75379,170,23.76,0.00
28419,IN-2014-75379,486,106.92,0.00
28420,IN-2013-11420,30,11.67,0.10
28421,IN-2014-16817,254,68.52,0.00
28422,IN-2014-16817,19,2.28,0.00
28423,IN-2013-48282,233,105.07,0.07
28424,IN-2012-24783,142,8.40,0.00
28425,IN-2012-24783,120,25.20,0.00
28426,IN-2014-68190,109,25.32,0.10
28427,IN-2014-52412,157,39.15,0.00
28428,IN-2014-55471,91,16.20,0.00
28429,IN-2014-55471,250,59.94,0.00
28430,IN-2014-55471,59,28.92,0.00
28431,ID-2014-33659,546,-104.85,0.27
28432,ID-2014-33659,43,3.97,0.17
28433,ID-2014-33659,477,45.42,0.37
28434,ID-2014-33659,322,-4.48,0.27
28435,ID-2014-33659,198,-78.57,0.47
28436,ID-2014-33659,117,-30.84,0.47
28437,IN-2011-51859,6,0.33,0.47
28438,IN-2011-51859,66,-26.07,0.47
28439,IN-2014-34786,23,10.98,0.00
28440,IN-2011-60357,1097,252.24,0.00
28441,ID-2012-26778,118,-115.86,0.50
28442,ID-2012-26778,71,-51.39,0.50
28443,IN-2011-69450,199,63.60,0.00
28444,IN-2011-69450,70,25.32,0.00
28445,IN-2014-14850,99,2.63,0.27
28446,IN-2014-14850,302,-131.36,0.47
28447,IN-2014-14850,343,61.88,0.17
28448,IN-2012-49731,293,65.10,0.10
28449,IN-2012-49731,275,88.29,0.10
28450,IN-2012-49731,231,46.16,0.10
28451,IN-2012-49731,29,-1.35,0.10
28452,IN-2012-49731,342,79.85,0.10
28453,IN-2011-44369,148,67.86,0.00
28454,IN-2011-44369,165,52.65,0.00
28455,IN-2012-79936,916,36.63,0.00
28456,ID-2011-23215,135,-0.02,0.10
28457,IN-2011-34751,371,103.68,0.00
28458,IN-2013-62443,152,28.80,0.00
28459,IN-2013-27772,510,71.19,0.00
28460,IN-2013-15893,666,-80.03,0.50
28461,ID-2013-43354,13,-3.42,0.50
28462,ID-2013-43354,13,-4.77,0.50
28463,IN-2013-55891,37,5.31,0.10
28464,IN-2013-55891,110,4.88,0.10
28465,IN-2013-55891,182,50.46,0.10
28466,IN-2013-55891,89,32.60,0.10
28467,ID-2012-66881,789,-259.39,0.27
28468,ID-2012-66881,147,24.15,0.27
28469,ID-2012-66881,12,1.56,0.17
28470,ID-2012-66881,457,60.62,0.17
28471,IN-2013-34135,96,46.80,0.00
28472,IN-2013-34135,102,33.39,0.00
28473,IN-2013-34135,498,104.49,0.00
28474,IN-2013-34135,1391,556.38,0.00
28475,IN-2013-34135,324,107.04,0.00
28476,IN-2013-67896,18,0.54,0.00
28477,IN-2013-67896,126,36.45,0.00
28478,IN-2012-39336,830,190.02,0.17
28479,IN-2012-39336,61,-7.49,0.27
28480,ID-2014-23642,71,-49.41,0.50
28481,ID-2014-23642,87,-33.08,0.50
28482,ID-2014-25077,75,-26.94,0.47
28483,ID-2014-25077,382,32.90,0.07
28484,IN-2014-32665,13,-1.62,0.50
28485,IN-2014-32665,20,-14.04,0.50
28486,IN-2014-32665,148,-5.97,0.50
28487,IN-2014-32665,198,-126.72,0.50
28488,ID-2011-37306,45,-5.15,0.47
28489,ID-2011-37306,21,-5.72,0.47
28490,ID-2011-37306,18,-9.04,0.47
28491,IN-2014-19967,101,27.15,0.00
28492,IN-2014-19967,578,277.56,0.00
28493,IN-2012-33848,453,136.56,0.17
28494,IN-2012-33848,229,-41.42,0.17
28495,ID-2014-16530,45,-11.64,0.50
28496,IN-2013-55814,831,175.31,0.10
28497,IN-2013-55814,458,-10.24,0.10
28498,IN-2013-55814,1082,-72.30,0.10
28499,IN-2013-55814,236,26.90,0.30
28500,IN-2013-63717,723,332.70,0.00
28501,IN-2013-63717,63,19.35,0.00
28502,IN-2014-24608,84,23.24,0.10
28503,ID-2014-21640,193,-154.13,0.50
28504,IN-2013-54673,16,-1.39,0.40
28505,IN-2013-54673,8,0.32,0.40
28506,IN-2013-54673,32,-7.61,0.40
28507,IN-2013-54673,741,-333.56,0.40
28508,IN-2013-54673,21,1.37,0.40
28509,ID-2013-18196,166,-4.63,0.27
28510,ID-2013-18196,39,-23.53,0.47
28511,IN-2011-75218,383,68.64,0.00
28512,IN-2011-75218,139,51.30,0.00
28513,IN-2011-42759,359,11.84,0.10
28514,IN-2013-52552,149,32.64,0.00
28515,IN-2013-52552,910,391.35,0.00
28516,ID-2014-48849,1833,-445.11,0.30
28517,ID-2014-48849,372,16.49,0.10
28518,ID-2014-48849,91,-3.04,0.10
28519,ID-2014-48849,44,1.46,0.10
28520,ID-2014-48849,49,11.93,0.10
28521,ID-2011-45272,67,-4.10,0.50
28522,IN-2014-69380,364,-89.75,0.27
28523,IN-2014-69380,151,41.81,0.17
28524,IN-2011-65796,143,34.87,0.10
28525,IN-2011-24188,67,14.08,0.10
28526,IN-2012-15144,19,5.85,0.00
28527,IN-2012-15144,535,230.10,0.00
28528,IN-2013-63913,23,7.65,0.00
28529,IN-2014-17384,305,2.94,0.00
28530,ID-2012-64998,94,-28.39,0.47
28531,ID-2012-53749,83,-2.31,0.27
28532,ID-2013-10468,140,-81.09,0.50
28533,ID-2014-11910,28,-2.67,0.17
28534,ID-2014-11910,45,-1.14,0.17
28535,IN-2013-47722,87,18.91,0.27
28536,ID-2013-24587,20,-18.10,0.47
28537,IN-2013-46798,3180,381.60,0.00
28538,IN-2012-69072,380,113.86,0.10
28539,IN-2012-69072,88,-5.89,0.10
28540,IN-2012-69072,669,289.86,0.10
28541,IN-2012-69072,109,34.00,0.10
28542,IN-2012-69072,501,61.25,0.10
28543,IN-2012-69072,131,-7.34,0.10
28544,ID-2013-26400,44,-29.58,0.47
28545,ID-2013-26400,193,52.85,0.27
28546,ID-2013-40883,131,-10.28,0.10
28547,ID-2013-40883,63,22.38,0.10
28548,IN-2013-76737,18,3.75,0.00
28549,IN-2013-76737,711,341.16,0.00
28550,IN-2013-74014,26,7.92,0.00
28551,IN-2013-74014,27,3.54,0.00
28552,IN-2012-13919,51,10.14,0.00
28553,IN-2012-13919,232,48.72,0.00
28554,IN-2012-13919,57,3.96,0.00
28555,IN-2014-73762,20,5.67,0.00
28556,ID-2013-35591,75,-23.90,0.50
28557,IN-2012-26274,5451,327.06,0.00
28558,IN-2012-26274,71,34.92,0.00
28559,IN-2014-53693,172,9.55,0.10
28560,ID-2013-36662,70,-1.83,0.17
28561,ID-2013-36662,130,-46.60,0.47
28562,IN-2013-63815,155,15.48,0.00
28563,IN-2013-79159,327,123.44,0.10
28564,IN-2011-33414,304,57.66,0.00
28565,IN-2011-33414,32,15.48,0.00
28566,IN-2011-33414,11,4.77,0.00
28567,IN-2011-33414,53,11.70,0.00
28568,IN-2011-33414,220,2.16,0.00
28569,ID-2014-54442,62,-37.27,0.45
28570,ID-2014-54442,685,-63.23,0.35
28571,IN-2014-32490,19,8.07,0.00
28572,IN-2014-26120,1888,0.00,0.10
28573,IN-2013-12715,536,219.60,0.00
28574,IN-2013-12715,403,177.00,0.00
28575,IN-2013-12715,367,29.34,0.00
28576,ID-2013-67539,19,-10.50,0.50
28577,ID-2013-67539,1142,57.02,0.20
28578,ID-2013-67539,216,24.28,0.20
28579,ID-2013-67539,302,86.65,0.20
28580,IN-2012-17748,158,3.12,0.00
28581,IN-2012-17748,22,4.08,0.00
28582,IN-2014-43088,50,14.34,0.00
28583,IN-2014-43088,635,171.30,0.00
28584,IN-2014-43088,67,5.31,0.00
28585,IN-2014-43088,92,40.32,0.00
28586,IN-2013-51775,383,179.82,0.00
28587,IN-2013-51775,360,133.20,0.00
28588,IN-2011-64627,803,224.85,0.00
28589,IN-2013-20107,492,83.52,0.00
28590,IN-2013-20107,34,9.99,0.00
28591,IN-2014-54995,123,20.88,0.00
28592,ID-2014-73678,287,-203.78,0.45
28593,ID-2014-73678,31,1.08,0.45
28594,ID-2014-73678,702,177.68,0.25
28595,ID-2014-73678,13,-5.90,0.45
28596,IN-2011-29725,160,63.85,0.10
28597,IN-2013-65222,45,14.04,0.00
28598,IN-2013-65222,271,130.14,0.00
28599,IN-2013-65222,94,32.88,0.00
28600,IN-2013-65222,786,369.27,0.00
28601,IN-2014-49675,186,90.96,0.00
28602,IN-2014-49675,29,1.98,0.00
28603,IN-2012-40183,50,2.32,0.17
28604,IN-2012-13828,84,17.70,0.00
28605,IN-2012-13828,116,58.02,0.00
28606,IN-2012-13828,279,52.92,0.00
28607,ID-2014-46756,879,-0.22,0.10
28608,ID-2014-46756,76,9.26,0.10
28609,IN-2014-44236,88,21.96,0.00
28610,IN-2014-44236,157,34.56,0.00
28611,IN-2014-44236,524,125.73,0.00
28612,ID-2014-52993,712,-79.09,0.10
28613,ID-2014-52993,331,69.79,0.10
28614,ID-2014-52993,66,-2.99,0.10
28615,IN-2014-44789,533,207.66,0.00
28616,IN-2014-44789,59,12.96,0.00
28617,IN-2014-44789,243,121.59,0.00
28618,IN-2014-44789,261,107.16,0.00
28619,IN-2014-71298,126,1.34,0.10
28620,IN-2014-71879,409,175.86,0.00
28621,ID-2013-65838,27,-14.45,0.40
28622,ID-2013-65838,6,-2.44,0.40
28623,ID-2013-65838,100,-25.12,0.40
28624,IN-2013-78480,30,7.37,0.10
28625,ID-2013-73475,17,-7.25,0.50
28626,ID-2012-12953,464,-30.99,0.10
28627,ID-2012-12953,138,-13.88,0.10
28628,ID-2012-12953,691,-30.85,0.10
28629,ID-2012-12953,129,37.26,0.10
28630,ID-2012-70052,29,-4.03,0.27
28631,IN-2012-11812,246,19.12,0.10
28632,IN-2012-11812,23,1.45,0.10
28633,IN-2012-11812,16,-1.46,0.10
28634,IN-2012-11812,888,-69.26,0.10
28635,IN-2012-21871,43,5.84,0.27
28636,IN-2012-21871,27,-17.66,0.47
28637,IN-2012-21871,42,-1.10,0.17
28638,IN-2014-34128,1355,108.30,0.00
28639,IN-2014-34128,54,10.23,0.00
28640,IN-2014-34128,28,3.90,0.00
28641,IN-2014-34128,24,5.40,0.00
28642,IN-2013-11301,419,33.48,0.00
28643,IN-2013-11301,190,53.28,0.00
28644,IN-2011-59685,351,144.00,0.00
28645,IN-2011-59685,1455,116.40,0.00
28646,IN-2011-59685,963,154.08,0.00
28647,ID-2012-43711,467,-10.08,0.07
28648,ID-2012-43711,1685,706.56,0.07
28649,ID-2012-43711,559,-94.32,0.17
28650,ID-2013-69037,10,-8.61,0.50
28651,ID-2011-78193,46,-13.45,0.45
28652,ID-2011-78193,45,-10.61,0.45
28653,ID-2011-78193,65,-14.03,0.25
28654,IN-2011-40330,13,-11.87,0.50
28655,IN-2011-40330,146,-122.40,0.50
28656,IN-2011-40330,45,-17.06,0.50
28657,IN-2013-37929,47,13.11,0.10
28658,IN-2013-37929,362,-16.18,0.10
28659,IN-2013-37929,210,11.59,0.10
28660,IN-2013-37929,87,-8.78,0.10
28661,IN-2013-37929,84,18.67,0.10
28662,ID-2013-74875,13,-4.04,0.47
28663,IN-2013-77353,506,30.30,0.00
28664,IN-2012-25973,221,54.30,0.27
28665,IN-2014-36039,237,4.65,0.00
28666,IN-2014-36039,135,53.97,0.00
28667,IN-2012-67595,85,5.04,0.00
28668,IN-2012-67595,44,12.60,0.00
28669,IN-2014-43263,378,113.51,0.10
28670,IN-2011-11350,147,61.56,0.00
28671,IN-2011-11350,254,76.05,0.00
28672,IN-2013-28094,28,0.00,0.00
28673,IN-2013-28094,17,0.66,0.00
28674,IN-2011-51215,49,16.59,0.00
28675,IN-2011-31769,309,20.61,0.10
28676,IN-2011-31769,3024,86.32,0.30
28677,IN-2011-31769,309,-20.66,0.10
28678,ID-2012-63899,24,-15.10,0.47
28679,ID-2012-63899,11,-1.34,0.47
28680,IN-2014-12820,56,27.06,0.00
28681,IN-2013-56885,31,1.64,0.10
28682,IN-2013-19736,118,8.54,0.45
28683,IN-2013-19736,99,-54.08,0.45
28684,IN-2014-25350,122,16.04,0.17
28685,IN-2011-26967,196,29.44,0.27
28686,IN-2011-26967,876,-137.35,0.17
28687,IN-2011-26967,265,-17.13,0.07
28688,IN-2014-66566,77,7.59,0.10
28689,IN-2013-47393,664,26.40,0.00
28690,IN-2013-47393,132,15.75,0.00
28691,IN-2014-28675,125,56.40,0.00
28692,IN-2014-28675,62,14.82,0.00
28693,IN-2014-28675,568,113.52,0.00
28694,IN-2014-28675,17,6.06,0.00
28695,IN-2014-12358,82,15.52,0.10
28696,IN-2013-62898,83,12.96,0.10
28697,IN-2013-62898,71,-6.56,0.10
28698,IN-2014-65817,84,36.72,0.00
28699,IN-2014-65817,997,9.87,0.00
28700,IN-2014-65817,24,0.72,0.00
28701,IN-2014-35983,2174,500.01,0.00
28702,IN-2014-35983,723,122.85,0.00
28703,IN-2014-35983,16,3.42,0.00
28704,IN-2013-25560,1236,519.21,0.00
28705,IN-2013-25560,113,38.25,0.00
28706,IN-2012-73510,63,24.60,0.00
28707,IN-2012-73510,23,0.42,0.00
28708,IN-2012-57823,95,10.26,0.00
28709,IN-2012-57823,168,79.08,0.00
28710,IN-2012-57823,1870,878.76,0.00
28711,IN-2013-25112,458,13.71,0.00
28712,IN-2013-25112,613,177.60,0.00
28713,IN-2013-25112,17,1.98,0.00
28714,IN-2013-25112,13,5.88,0.00
28715,IN-2012-35255,178,22.96,0.07
28716,ID-2014-45083,719,-143.92,0.55
28717,ID-2014-45083,23,2.00,0.45
28718,ID-2014-45083,39,-12.76,0.45
28719,ID-2011-55667,98,-29.43,0.50
28720,ID-2011-55667,160,-28.06,0.20
28721,ID-2011-55667,45,0.00,0.50
28722,ID-2011-52377,109,-10.29,0.47
28723,IN-2011-19295,516,229.18,0.10
28724,IN-2011-19295,261,107.39,0.10
28725,IN-2011-19295,60,16.43,0.10
28726,IN-2011-19295,1303,-101.42,0.10
28727,IN-2014-19925,28,1.51,0.45
28728,IN-2014-19925,48,-0.60,0.15
28729,ID-2013-65852,555,-229.20,0.37
28730,ID-2013-52139,51,-23.67,0.50
28731,ID-2013-22459,54,-30.37,0.40
28732,ID-2013-22459,19,-4.64,0.40
28733,ID-2013-22459,595,-129.02,0.40
28734,ID-2013-22459,204,-10.29,0.40
28735,ID-2013-22459,66,-40.51,0.40
28736,IN-2013-49423,13,0.24,0.00
28737,IN-2013-53861,67,11.40,0.00
28738,IN-2011-53469,107,16.46,0.10
28739,IN-2011-53469,776,94.81,0.10
28740,IN-2011-53469,775,146.33,0.10
28741,IN-2011-53469,46,4.52,0.10
28742,IN-2011-64788,314,86.98,0.17
28743,IN-2014-16320,72,20.79,0.00
28744,IN-2014-16320,266,69.18,0.00
28745,ID-2013-18903,18,-1.03,0.10
28746,IN-2012-16166,120,34.65,0.00
28747,IN-2011-76758,50,1.50,0.00
28748,IN-2011-76758,26,0.00,0.00
28749,IN-2011-76758,80,17.55,0.00
28750,IN-2011-76758,2519,553.98,0.00
28751,ID-2014-33827,70,-3.80,0.45
28752,ID-2014-33827,107,-33.31,0.45
28753,IN-2014-40967,33,9.76,0.10
28754,IN-2014-40967,121,44.25,0.10
28755,IN-2014-53070,643,105.51,0.27
28756,IN-2014-53070,37,-4.92,0.47
28757,IN-2014-53070,36,-8.88,0.47
28758,IN-2014-53070,1718,372.56,0.17
28759,IN-2014-39826,33,15.00,0.00
28760,IN-2014-39826,15,3.87,0.00
28761,IN-2014-39826,387,19.35,0.00
28762,IN-2014-39826,29,12.66,0.00
28763,IN-2014-39826,28,2.43,0.00
28764,ID-2013-60329,133,-6.44,0.17
28765,IN-2011-50774,54,19.98,0.00
28766,IN-2012-25413,76,32.71,0.10
28767,IN-2013-22886,652,110.70,0.00
28768,IN-2012-48716,41,1.62,0.00
28769,IN-2012-11266,152,3.26,0.10
28770,IN-2014-25007,59,11.07,0.00
28771,IN-2011-36620,9,2.46,0.00
28772,IN-2011-36620,353,158.55,0.00
28773,IN-2014-16852,587,146.76,0.00
28774,IN-2014-16852,458,73.32,0.00
28775,IN-2014-13709,1482,711.00,0.00
28776,IN-2014-13709,442,101.64,0.00
28777,IN-2014-13709,72,24.36,0.00
28778,IN-2011-20800,138,35.01,0.17
28779,IN-2013-28297,1141,0.00,0.00
28780,IN-2013-28297,33,1.32,0.00
28781,IN-2013-28297,417,45.78,0.00
28782,IN-2012-45979,533,85.20,0.00
28783,IN-2012-45979,124,33.36,0.00
28784,IN-2011-75890,1744,645.24,0.00
28785,IN-2014-12365,510,50.94,0.00
28786,IN-2014-12365,403,36.15,0.00
28787,IN-2014-12365,33,4.26,0.00
28788,IN-2014-45573,56,11.70,0.00
28789,IN-2014-45573,2087,145.95,0.00
28790,IN-2014-14150,248,59.46,0.00
28791,IN-2014-47988,145,26.10,0.00
28792,IN-2014-47988,716,343.65,0.00
28793,IN-2014-22137,92,43.38,0.00
28794,IN-2014-22137,64,21.06,0.00
28795,IN-2011-60266,1161,489.98,0.10
28796,IN-2012-63143,250,114.84,0.00
28797,IN-2012-63143,332,33.18,0.00
28798,IN-2012-63143,250,104.91,0.00
28799,IN-2014-63850,37,1.46,0.27
28800,IN-2014-63850,130,46.82,0.17
28801,IN-2014-63850,433,-10.45,0.17
28802,IN-2013-11721,30,10.56,0.00
28803,ID-2014-10321,31,-0.69,0.10
28804,ID-2014-10321,58,7.02,0.10
28805,IN-2011-55800,519,110.70,0.25
28806,IN-2014-68638,53,22.99,0.10
28807,IN-2014-68638,7,1.91,0.10
